id,name,flag,vessel_type_id,imo,call_sign,bruttotons,length_overall,vessel_status_id,checked,in_zone
10448,Ambitious II,IE,3,9914773.0,EIXJ7,248.0,26.62,1,False,False
10450,Noordster WD190,IE,3,8335061.0,EI5868,135.0,35.59,3,False,False
10451,Saltees Quest,IE,3,7367720.0,EIVS,227.0,35.0,1,False,False
10452,Eben Haezer,IE,3,7513587.0,EI6018,144.0,32.55,4,False,False
10453,Maria SO964A,IE,3,8136130.0,EI6614,143.0,33.92,1,False,False
10454,Saltees Tern,IE,3,7931052.0,EI6768,91.0,23.0,1,False,False
10455,Mary J WD17,IE,3,8022664.0,EI6167,266.0,36.05,1,False,False
10456,Enterprise I WD137,IE,3,8008321.0,EI6035,128.0,32.18,4,False,False
10457,Jackson Ellie,IE,3,8012073.0,EI6631,180.0,36.0,1,False,False
10458,Willie WD14,IE,3,8432089.0,EI8544,96.0,24.45,1,False,False
10459,Emer Jane DA37,IE,3,8304672.0,EI6933,103.0,22.6,1,False,False
10460,Cecilia WD239A,IE,3,8220503.0,EICF3,176.0,36.0,1,False,False
10461,Chloe B WD81,IE,3,8500587.0,EI6792,107.0,24.69,1,False,False
10462,Shauna Leon WD220,IE,3,8421729.0,EI7651,92.0,24.46,4,False,False
10463,Willie B,IE,3,8432041.0,EI7459,83.0,24.0,1,False,False
10464,Rony WD18,IE,3,8431592.0,EI8795,98.0,24.32,1,False,False
10465,Jimmy WD9,IE,3,8416310.0,EILZ3,91.0,24.45,1,False,False
10466,Mary Cathrine WD7,IE,3,8577164.0,EIDC8,95.0,25.0,1,False,False
10467,Lida Suzanne WD8,IE,3,8505745.0,EIMX3,112.0,25.0,1,False,False
10468,Lia Jan WD63,IE,3,8712972.0,EILB9,1.0,25.0,1,False,False
10469,Branding WD4A,IE,3,8804476.0,EI6796,187.0,35.14,1,False,False
10470,Bridget Carmel WD39,IE,3,9177703.0,EI2944,161.0,23.99,1,False,False
10475,Kahroa,NZ,3,8000898.0,ZM7552,236.0,28.0,1,False,False
10476,Gober Seis,ES,3,1013286.0,EAVH,345.0,32.52,1,False,False
10477,Riodomar Cuarto,ES,3,9317626.0,EAYH,253.0,26.98,1,False,False
10478,Riodomar Quinto,ES,3,9317638.0,ECHY,253.0,31.0,1,False,False
10481,Ciudad De Huelva,ES,3,8740955.0,EAVC,287.0,32.0,1,False,False
10482,Sierra De Dakar,SN,3,9144627.0,6WKN,305.0,32.0,4,False,False
10493,Atoumay,MR,3,8979130.0,5TJQ,1.0,45.55,1,False,False
10496,Peix Mar Veintiseis,ES,3,8733859.0,EAVA,267.0,32.5,1,False,False
10497,Castletown,SN,3,8111099.0,6WLB,373.0,37.98,1,False,False
10500,Touba,SN,3,8818087.0,6WCI,139.0,27.0,1,False,False
10501,Praia Da Marosa,SN,3,8731813.0,6WOB,291.0,31.62,1,False,False
10502,Amine,SN,3,8816730.0,6WKH,395.0,37.17,1,False,False
10503,Laguem,SN,3,7387500.0,6WHE,359.0,37.01,1,False,False
10522,Daniel Auguste II,FR,3,9942926.0,FMQN,105.0,16.0,1,False,False
10523,Len Ma,FR,3,8543890.0,FQLU,75.0,16.0,3,False,False
10524,Stormvogel,BE,3,8308642.0,OPBY,254.0,30.0,1,False,False
10525,Perserverance II,FR,3,8545941.0,FMNR,98.0,16.0,1,False,False
10526,Aventurine,FR,3,9982421.0,FMUW,235.0,25.0,1,False,False
10527,Faro Silleiro Dos,ES,3,9103233.0,EAKP,338.0,28.0,1,False,False
10536,Kumwe,,3,9269178.0,V5JC,270.0,29.5,1,False,False
10540,Katima I,,3,8709901.0,V5HO,1213.0,67.35,1,False,False
10541,Oshakati,,3,7388308.0,V5PP3,849.0,58.08,1,False,False
10542,Kaume,,3,9172882.0,V5KU,534.0,39.5,1,False,False
10543,Jonas,,3,9160669.0,V5JO,374.0,34.22,1,False,False
10545,Wiron V,,3,8417364.0,V5SR,441.0,36.81,1,False,False
10546,Villa De Hio,,3,9248629.0,V5VD,825.0,42.19,1,False,False
10547,Seamont Explorer,,3,8614211.0,V5JU,671.0,44.0,1,False,False
10548,Victory,,3,9183087.0,V5EV,510.0,30.0,1,False,False
10549,Bianca,,3,7368205.0,V5BC,265.0,35.0,1,False,False
10550,Kaveke Katamila,,3,8701179.0,V5UM,1.0,52.53,1,False,False
10554,Andante Onwa,,3,8804488.0,V5BI,261.0,28.0,1,False,False
10558,Equihennois,,3,8414611.0,V5EQ,581.0,35.0,1,False,False
10559,Boya,ZA,3,8803616.0,ZS7937,346.0,35.0,1,False,False
10560,Harvest Nicola,,3,,V5HN,1.0,33.0,1,False,False
10563,Otter Bank,,3,7117644.0,V5OK,838.0,54.26,1,False,False
10564,Fisher Bank,,3,7232688.0,V5FB,838.0,54.26,1,False,False
10569,Komukandi,,3,7357414.0,V5CD,790.0,52.46,1,False,False
10570,Kanus,,3,7357426.0,V5KN,790.0,52.43,3,False,False
10571,Kowares,,3,7357438.0,V5KV,790.0,52.43,1,False,False
10573,Kativo,,3,9335305.0,V5GX,236.0,28.1,1,False,False
10574,Itungwehe,,3,9204996.0,V5WR,357.0,33.02,1,False,False
10576,Joao N. Castro,,3,8012035.0,V5TD,330.0,32.09,1,False,False
10586,Mare Nostrum MFV Z576,BE,3,8976451.0,OPWT,385.0,38.0,1,False,False
10587,Sophie Z39,BE,3,9899624.0,OPEV,385.0,38.0,1,False,False
10588,Zuiderzee MFV Z38,BE,3,8333568.0,OPBM,251.0,32.5,1,False,False
10589,Alles Wisselt,BE,3,9171216.0,OPRE,130.0,24.0,1,False,False
10590,Mercator,FR,3,9866897.0,FLDO,164.0,19.22,1,False,False
10592,Jan Van Toon,NL,3,9211652.0,PEDH,494.0,42.0,1,False,False
10593,Cornelis Jannetje,NL,3,8817394.0,PHQL,366.0,39.0,1,False,False
10594,Adriaan Simon YE 93,NL,3,,PI9814,1.0,35.0,1,False,False
10595,Grietje TX14,NL,3,8432223.0,PEKM,449.0,40.9,1,False,False
10597,Grietje Z187,BE,3,8835891.0,OPHE,109.0,23.99,1,False,False
10598,Hein Senior,BE,3,9092642.0,OPWS,102.0,23.99,1,False,False
10599,Jelle Kornelis,NL,3,9056181.0,PDER,138.0,22.0,1,False,False
10600,Klaas Sr ZK5,NL,3,9881031.0,PCDK,100.0,20.0,1,False,False
10601,Stella Maris WR108,NL,3,8422096.0,PEBX,83.0,23.0,1,False,False
10602,Jacoba WR57,NL,3,8432338.0,PEYI,73.0,24.0,1,False,False
10603,Grietje UK44,NL,3,8411516.0,PGSY,103.0,24.31,1,False,False
10604,Stella Maris LO44,NL,3,8432388.0,PHWT,60.0,20.0,1,False,False
10605,Creadan Lady,NL,3,9306055.0,PBHV,473.0,43.65,1,False,False
10653,Accord BCK 262,GB,3,9577252.0,2DSR6,210.0,23.3,1,False,False
10663,Northern Viking N74,GB,3,9099509.0,2AXT5,112.0,20.4,1,False,False
10664,Renown,GB,3,8545056.0,MEXO9,109.0,20.4,3,False,False
10665,Northern Dawn,GB,3,8539875.0,MJZH8,86.0,20.5,1,False,False
10678,Pacific Challenger,NZ,3,7824132.0,ZMA2644,223.0,29.0,1,False,False
10679,Sea Hawke II,NZ,3,9014652.0,ZMA3510,174.0,24.5,1,False,False
10682,Redemption (NZ),NZ,3,,ZM2785,1.0,23.0,1,False,False
10683,Mako,NZ,3,,ZM8722,1.0,23.0,1,False,False
10684,Resolution II,NZ,3,7629805.0,ZMA2394,138.0,27.0,1,False,False
10685,Ocean Pioneer (NZ),NZ,3,9100750.0,ZM2582,317.0,32.7,1,False,False
10702,Farillon,,3,9406609.0,V5FS,438.0,38.0,1,False,False
10703,Ohamba,,3,9312236.0,V5OB,387.0,39.0,1,False,False
10704,Novanam Two,,3,9856438.0,V5LV,1020.0,49.65,1,False,False
10705,Ocean Wave,,3,7324651.0,V5SV,338.0,43.0,1,False,False
10706,Playa Malvin,UY,3,9144639.0,CXFV,755.0,51.0,1,False,False
10707,Ehanga Bay,,3,9022881.0,V5NQ,392.0,38.8,1,False,False
10708,Laxe Dos,,3,9362853.0,V5OE,1.0,38.8,1,False,False
10709,Muxia,,3,9362865.0,V5NY,393.0,39.0,1,False,False
10710,Ekikimbo,,3,8506086.0,V5EK,933.0,49.81,1,False,False
10711,Zambezi,,3,7325722.0,V5ZZ,582.0,45.12,1,False,False
10714,Torra Bay,,3,8604644.0,V5CF,1558.0,68.03,1,False,False
10715,Isbjorn,,3,8404513.0,V5IS,968.0,51.6,1,False,False
10719,Northern Osprey N76,GB,3,8790584.0,2IPS6,120.0,20.6,1,False,False
10720,Harvest Dawn,GB,3,8684462.0,MCIE3,139.0,20.6,1,False,False
10736,Sigurbjorg VE 67,IS,3,9951628.0,TFBY,1.0,44.43,1,False,False
10821,Opportune IV,GB,3,9292723.0,2ATH3,240.0,23.59,1,False,False
10823,Ocean Quest FR375,GB,3,8820963.0,MSBS6,132.0,21.23,1,False,False
10825,Jundina Cuarto,ES,3,9252151.0,EAWC,297.0,32.5,1,False,False
10826,Fastnet,FR,3,9244465.0,FNRM,354.0,27.85,4,False,False
10837,Loira,FR,3,9108001.0,FNQR,294.0,33.5,1,False,False
10838,Les Calanques,FR,3,9095668.0,FMIE,180.0,22.85,4,False,False
10841,Baqueiro,ES,3,8733342.0,EBRJ,332.0,34.5,1,False,False
10845,Bara Zur,FR,3,8228892.0,FGTL,142.0,30.0,1,False,False
10851,St Alour,FR,3,8229420.0,FGTB,152.0,24.0,1,False,False
10852,Magellan II,FR,3,8542341.0,FMHH,99.0,25.0,1,False,False
10853,Le Dolmen,FR,3,9851074.0,FLDZ,171.0,22.0,1,False,False
10854,Blue Wave,FR,3,8585317.0,FMMW,169.0,22.0,1,False,False
10855,Naoned,FR,3,9216080.0,FIUN,166.0,23.6,1,False,False
10856,Ptite Mila,FR,3,8799566.0,FMIX,99.0,18.0,1,False,False
10857,Libertad II,FR,3,,FHAU,1.0,17.0,1,False,False
10858,Le Frugy,FR,3,,FVQF,1.0,15.0,1,False,False
10859,Julian Bihan,FR,3,,FHIW,1.0,14.0,1,False,False
10860,L Ocarina,FR,3,,FGRL,1.0,16.0,1,False,False
10861,Locelyja,FR,3,,FGLU,1.0,18.0,1,False,False
10862,Le Lespenhy,FR,3,8592683.0,FGDY,52.0,15.0,1,False,False
10863,Valjumy,FR,3,,FMHI,1.0,16.0,1,False,False
10864,Men Brial II,FR,3,8541995.0,FHMD,91.0,18.0,1,False,False
10865,Kaxu,ES,3,9095278.0,ECJT,372.0,37.0,1,False,False
10866,Bougainville,FR,3,9093165.0,FMAS,150.0,23.96,1,False,False
10867,La Perouse,FR,3,9093153.0,FUJT,150.0,24.0,1,False,False
10868,Kaxarra,ES,3,9095280.0,ECKC,372.0,37.0,1,False,False
10869,Annytia,FR,3,8541945.0,FMET,98.0,17.0,1,False,False
10870,Carmalia,FR,3,8541971.0,FMFK,98.0,17.0,1,False,False
10871,Marie Lou,FR,3,9851062.0,FLQW,171.0,21.9,1,False,False
10872,Nuevo Charolais,ES,3,8747599.0,ECIY,256.0,26.43,1,False,False
10873,Siempre Revuelta,ES,3,9344904.0,ECDS,321.0,33.5,1,False,False
10874,Faro De Burela,ES,3,9344916.0,EALI,321.0,33.5,1,False,False
10875,Xeos,ES,3,8810839.0,EHUE,230.0,29.99,1,False,False
10876,Marilude 2,FR,3,8537475.0,FHUZ,98.0,20.0,1,False,False
10878,Playa Do Torno,ES,3,9431408.0,ECML,370.0,36.0,1,False,False
10879,Frisby,FR,3,8559655.0,FGLS,47.0,16.0,1,False,False
10881,Oceanie,FR,3,,FVBW,1.0,16.0,1,False,False
10882,Cote Dambre,FR,3,9890575.0,FLUN,150.0,16.0,1,False,False
10883,Aquilon,FR,3,,FVJA,1.0,16.0,1,False,False
10884,El Amanecer,FR,3,,FHKI,95.0,20.0,1,False,False
10885,Lola Julia,FR,3,8573091.0,FHZE,91.0,20.0,1,False,False
10887,Iroise 1,FR,3,,FGSM,1.0,17.0,1,False,False
10888,Loktudi,FR,3,,FGQJ,1.0,16.0,1,False,False
10889,Bora Bora,FR,3,,FJZB,1.0,15.0,1,False,False
10890,Phalene,FR,3,8586725.0,FHLG,30.0,14.0,1,False,False
10891,Adeline Stephen,FR,3,8566359.0,FGUF,82.0,18.0,1,False,False
10892,Les Frangins,FR,3,,FOUS,1.0,12.0,1,False,False
10893,Hebeilan II,FR,3,8589442.0,FITT,67.0,17.0,1,False,False
10894,Ville Du Croisic 5,FR,3,8677172.0,FHZY,113.0,21.0,1,False,False
10895,Victoire Celeste,FR,3,8541983.0,FGJI,95.0,18.0,1,False,False
10896,Oural,FR,3,,FHGG,1.0,14.0,1,False,False
10897,Men Gwen,FR,3,8586672.0,FGPU,78.0,18.0,1,False,False
10898,Desperado,FR,3,8590788.0,FVFQ,67.0,16.0,1,False,False
10900,Astisol,ES,3,9210971.0,EAWG,174.0,27.6,4,False,False
10902,Mabon III,FR,3,8229303.0,FIJH,117.0,20.0,1,False,False
10903,Ile Vertime,FR,3,9870898.0,FLDG,173.0,23.0,1,False,False
10904,Anthineas,FR,3,8968466.0,FQVN,110.0,22.89,1,False,False
10905,Cayola,FR,3,9684550.0,FIFX,118.0,22.0,1,False,False
10906,Camelys,FR,3,9949675.0,FMTZ,154.0,21.0,1,False,False
10907,Arundel,FR,3,8590489.0,FMDJ,88.0,18.0,1,False,False
10908,Larlequin 2,FR,3,8229145.0,FQTR,107.0,20.0,1,False,False
10909,Mailo,FR,3,9099391.0,FVLO,108.0,18.0,1,False,False
10910,Le Gwerz,FR,3,,FVNS,1.0,20.0,1,False,False
10911,Iris Pascal,FR,3,9763966.0,FHQJ,102.0,21.0,1,False,False
10912,Outsider,FR,3,8590142.0,FHUS,48.0,18.0,1,False,False
10913,Le Gamin,FR,3,8590594.0,FQLG,44.0,15.0,1,False,False
10914,Le Sphinx,FR,3,8561907.0,FHXY,34.0,14.0,1,False,False
10915,La Nioulargue,FR,3,8561880.0,FOBM,38.0,15.0,1,False,False
10916,Le Virginie,FR,3,8558819.0,FVNJ,72.0,18.0,1,False,False
10919,Linsolite,FR,3,8560109.0,FMFP,40.0,15.0,1,False,False
10920,La Pastenague,FR,3,8559631.0,FLIC,23.0,13.0,1,False,False
10921,Le Medeluc,FR,3,8348032.0,FGRM,44.0,16.0,1,False,False
10922,Maraudeur,FR,3,8561892.0,FQLT,49.0,16.0,1,False,False
10923,Johan Je II,FR,3,,FQNS,1.0,18.0,1,False,False
10927,Gaztelugatxe,ES,3,8734750.0,EABD,195.0,26.0,1,False,False
10928,Aketxe,ES,3,8734748.0,EALG,195.0,26.0,1,False,False
10930,Gure Kantabriko,ES,3,9098672.0,ECLU,432.0,39.0,1,False,False
10934,Kalamendi,ES,3,9098660.0,EAXJ,476.0,42.5,1,False,False
10937,Antiuko Ama,ES,3,9097173.0,ECJS,429.0,38.5,1,False,False
10953,Bara An Arvoriz,FR,3,9884291.0,FLVI,210.0,25.0,1,False,False
10954,Bara Dous,FR,3,8841759.0,FGPD,100.0,24.0,3,False,False
10955,Bara Ar Vro,FR,3,9183219.0,FQBA,111.0,23.5,1,False,False
10956,Bara An Ty,FR,3,8747044.0,FOBF,144.0,23.5,1,False,False
10957,Lazalai,FR,3,9644079.0,FLSP,180.0,24.99,1,False,False
10958,Talariante,FR,3,9335654.0,FMCM,172.0,24.95,1,False,False
10960,Nouvelle Vague,FR,3,8348020.0,FVHN,29.0,16.0,1,False,False
10961,Kraken,FR,3,,FGIL,1.0,17.0,1,False,False
10962,Renaissance II,FR,3,8590180.0,FMEW,66.0,18.0,1,False,False
10966,Arcadia,FR,3,8567901.0,FLBI,44.0,15.0,1,False,False
10968,Cayola,FR,3,5066566.0,FIFX,1.0,22.0,1,False,False
10969,Virgen Segunda,ES,3,9264831.0,EALO,254.0,31.3,1,False,False
10970,Rinchador,ES,3,9245988.0,EBXI,214.0,28.0,1,False,False
10971,Ameneiro,ES,3,9338371.0,EASY,214.0,28.0,1,False,False
10972,Alba Mar,ES,3,8733457.0,EBVZ,256.0,31.35,1,False,False
10974,Pombo Seis,ES,3,9223966.0,EAZV,252.0,25.26,1,False,False
10975,Virgen Del Faro,ES,3,9264829.0,ECAV,235.0,30.5,1,False,False
10976,Himajo Primero,ES,3,8402711.0,EDXN,257.0,32.0,1,False,False
10983,Pescabona Seis,MA,3,9312016.0,CNA4022,375.0,28.8,1,False,False
10984,Pescabona Uno,MA,3,9311969.0,CNA4005,277.0,28.8,1,False,False
10987,Pescabona 4,MA,3,9311995.0,CNA4018,277.0,28.8,1,False,False
10989,Rio Mau,MA,3,9107980.0,CNA5907,207.0,29.0,1,False,False
10994,Maranda Septimo,MA,3,8968521.0,CNA5832,332.0,35.2,1,False,False
11004,Peix Mar Veinticinco,ES,3,8733744.0,EAXG,275.0,32.53,1,False,False
11005,Jomafran Segundo,ES,3,9941180.0,EAPQ,281.0,30.0,1,False,False
11006,Alfonso Riera Tercero,ES,3,8734877.0,EAGP,191.0,26.0,1,False,False
11009,Onudak I,SN,3,8809957.0,6WCY,300.0,35.0,1,False,False
11010,Onudak II,SN,3,8819445.0,6WCZ,300.0,35.0,1,False,False
11011,Gober Cinco,SN,3,9276107.0,6WGK,222.0,35.0,1,False,False
11012,Mohamed,SN,3,,6WOD,1.0,35.0,1,False,False
11013,Hispasen V,SN,3,,6WJO,1.0,35.0,1,False,False
11016,Kanbal II,SN,3,8708464.0,6WFI,365.0,36.7,1,False,False
11024,Xixili,SN,3,7413828.0,6WMG,2201.0,78.8,1,False,False
11028,Marius,FR,3,,FGA2060,1.0,14.0,1,False,False
11030,Hicaz 6,TR,3,9686936.0,TCNN5,435.0,39.6,1,False,False
11056,Anagim 3,MR,3,,2AGI5,1.0,36.0,4,False,False
11067,Alpha Peche 1,MR,3,,5T5B87,1.0,35.0,1,False,False
11068,Alpha Peche 2,MR,3,9327865.0,5TADP,460.0,40.45,4,False,False
11074,Fuente De Macenlle,ES,3,9306615.0,ECEK,287.0,31.7,1,False,False
11146,Royal Mariner,CA,3,8828068.0,VB5397,143.0,18.8,1,False,False
11317,Southern Mariner,CA,3,9282857.0,CFG2618,149.0,19.05,1,False,False
11327,Costa Da Barca,ES,3,9067324.0,EAJU,198.0,27.5,1,False,False
11330,Pombo Uno,ES,3,9142851.0,EAMX,225.0,28.0,1,False,False
11331,Pombo Tres,ES,3,8959336.0,EAMR,286.0,30.7,1,False,False
11332,Pombo Cuatro,ES,3,8959348.0,EAYV,286.0,30.7,1,False,False
11333,Cu Ca,ES,3,8733500.0,EA3134,110.0,22.5,1,False,False
11348,Hermanos Soage,ES,3,8739956.0,EBVK,197.0,26.5,1,False,False
11349,Novo Tais,ES,3,9282649.0,EARZ,200.0,23.47,1,False,False
11350,Meira Da Costa,ES,3,8734762.0,EAWL,217.0,28.0,1,False,False
11359,Bejar,ES,3,9335276.0,EBTR,226.0,27.9,1,False,False
11360,Ana Isabel,ES,3,8959312.0,EASJ,219.0,28.0,1,False,False
11361,Xudemil,ES,3,9183128.0,EAQY,222.0,28.0,1,False,False
11362,Ria De Marin,ES,3,9192791.0,EASD,211.0,27.9,1,False,False
11363,Hermanos Istillarty,ES,3,2829711.0,EA7735,59.0,20.0,1,False,False
11364,Gonzacove Uno,ES,3,9144598.0,EAIS,206.0,27.0,1,False,False
11368,Nuevo San Cibran,ES,3,9335252.0,EANK,214.0,27.9,1,False,False
11369,Maria Dos Anxos,ES,3,9313321.0,ECCL,212.0,30.0,1,False,False
11370,Pico Sacro,ES,3,8614431.0,EEAI,186.0,26.52,1,False,False
11371,Airoa,ES,3,9338383.0,ECHS,222.0,28.0,1,False,False
11372,Sabino Segundo,ES,3,9183154.0,EAQU,208.0,28.0,1,False,False
11373,Boteira Primero,ES,3,9252113.0,EBWP,222.0,28.0,1,False,False
11374,Sanper,ES,3,8740034.0,EBZE,175.0,20.6,1,False,False
11375,Mar De Viana,PT,3,7011278.0,CUPP2,294.0,34.14,1,False,False
11376,Santa Anita,PT,3,8001050.0,CUPS,295.0,33.91,4,False,False
11377,Nuevo Pesquero Lijo,ES,3,9515826.0,ECOA,198.0,27.5,1,False,False
11378,Afanuda Segundo,ES,3,8743713.0,ECDB,255.0,26.04,1,False,False
11379,Marpar Segundo,ES,3,9144586.0,EANE,206.0,27.0,1,False,False
11381,Cidade De Albufeira,PT,3,8748050.0,CUOB6,225.0,22.98,1,False,False
11382,Ensenada De Bueu,ES,3,8739891.0,EBVI,145.0,24.0,1,False,False
11389,Vellino,PT,3,9067738.0,CUJJ,192.0,24.0,1,False,False
11390,Mar De Agueda,PT,3,9148702.0,CUIX2,208.0,28.0,1,False,False
11391,Luisa Balseiro,PT,3,8411712.0,CUSJ,133.0,24.21,1,False,False
11392,Mar Da Galega,PT,3,9139098.0,CUFA5,192.0,24.0,1,False,False
11393,Centaurus,PT,3,9096856.0,CUFE5,256.0,28.5,1,False,False
11394,Neptuno,PT,3,9057355.0,CUQL,248.0,28.0,1,False,False
11395,Scorpius,PT,3,9096882.0,CUFD4,277.0,27.5,1,False,False
11396,Leonis,PT,3,9348601.0,CUFU4,255.0,28.5,1,False,False
11397,Saturno,PT,3,9209180.0,CUFC7,215.0,24.8,1,False,False
11398,Deneb,PT,3,8916889.0,CUQC,172.0,24.0,1,False,False
11399,Gemini,PT,3,8906444.0,CUQB,172.0,24.0,1,False,False
11400,Calypso,PT,3,9229180.0,CUFD3,217.0,24.8,1,False,False
11401,Cruz De Malta,PT,3,9312262.0,CUAV6,200.0,27.9,1,False,False
11407,Nuevo Noso Lar,ES,3,9039896.0,6WHL,294.0,32.0,1,False,False
11408,Marsor Primero,SN,3,8710819.0,6WEC,387.0,37.0,3,False,False
11409,Carvisa Dos,SN,3,7388592.0,6WGH,235.0,35.0,1,False,False
11410,Nata,SN,3,8617421.0,6WHX,138.0,27.72,1,False,False
11412,Maseoud No. 1,SN,3,9874844.0,6WMX,190.0,37.0,1,False,False
11413,Maseoud No. 2,SN,3,9874856.0,6WMY,190.0,37.0,1,False,False
11414,Maseoud No. 4,SN,3,9874870.0,6WNA,190.0,37.0,1,False,False
11416,Pere Yannick,SN,3,,6WLX,1.0,28.0,4,False,False
11418,Yuan Yu 719,CN,3,9946582.0,BZV9D,299.0,32.0,1,False,False
11431,Santo Do Mar,ZA,3,9329174.0,ZS7494,594.0,49.9,1,False,False
11441,Yuan Yu 710,CN,3,9946520.0,BZV3D,299.0,32.0,1,False,False
11442,Yuan Yu 709,CN,3,9946518.0,BZV2D,299.0,32.0,1,False,False
11444,Peix Mar Ventiocho,ES,3,9300051.0,EAKU,314.0,33.53,1,False,False
11445,Peix Mar Veintinueve,ES,3,9300063.0,EAEL,314.0,33.53,1,False,False
11446,Umaia,GW,3,7504378.0,J5MMA,284.0,34.37,1,False,False
11502,Antonio Do Vellino,PT,3,8733861.0,CUAW8,181.0,37.0,1,False,False
11521,Andres R,ES,3,9098854.0,EAKH,260.0,32.53,1,False,False
11522,Vidal Bocanegra Cuarto,ES,3,9098830.0,EAXF,275.0,32.53,1,False,False
11523,Jacinto R,ES,3,9098842.0,EAYO,270.0,32.53,1,False,False
11524,Emilio R,ES,3,9098866.0,EAIP,266.0,31.3,1,False,False
11525,Jaime R,ES,3,9098880.0,EARK,274.0,32.53,1,False,False
11527,La Pinta R,ES,3,9225823.0,EATC,293.0,32.6,4,False,False
11528,Santa Maria R,ES,3,9225835.0,EAPA,293.0,32.6,1,False,False
11529,San Jorge R,MA,3,9276121.0,CNA6126,273.0,32.53,1,False,False
11530,Virgen Milagro R,ES,3,9276133.0,EAUO,273.0,32.53,1,False,False
11531,Espigon R,ES,3,9292369.0,ECDK,292.0,33.53,1,False,False
11532,Mazagon R,ES,3,9292371.0,EAII,292.0,33.53,1,False,False
11533,Torredeloro R,ES,3,9292424.0,EAKA,292.0,33.53,3,False,False
11539,Sofia,SN,3,,6WLE,1.0,35.0,1,False,False
11540,Soraya 1,SN,3,,6WLD,1.0,37.0,4,False,False
11541,Curbeiro,AO,3,9194191.0,D3P5598,339.0,32.2,1,False,False
11542,Myra Q,IT,3,8871601.0,IOBE,431.0,41.4,1,False,False
11569,Seven Stars I,NG,3,9834272.0,5NA295,130.0,24.0,1,False,False
11609,Seven Stars III,NG,3,9905681.0,50SW,145.0,24.0,1,False,False
11610,Seven Stars IV,NG,3,9905693.0,5OSW1,145.0,24.0,1,False,False
11611,Alistado 9,AO,3,9571985.0,D3S5387,337.0,34.0,1,False,False
11612,Alistado 2,AO,3,9571894.0,D3P5379,337.0,34.0,1,False,False
11613,Alistado 4,AO,3,9571911.0,D3P5381,337.0,34.0,1,False,False
11614,Alistado 5,AO,3,9571923.0,D3P5382,337.0,34.0,1,False,False
11615,Alistado 11,AO,3,9576492.0,D3P5363,313.0,33.8,1,False,False
11616,Alistado 12,AO,3,9576507.0,D3P5364,313.0,33.8,1,False,False
11617,Alistado 16,AO,3,8795039.0,D3P5385,312.0,33.8,1,False,False
11618,Alistado 17,AO,3,8795041.0,D3P5386,314.0,34.0,1,False,False
11620,Alistado 15,AO,3,9577537.0,D3P5367,313.0,33.8,1,False,False
11625,Alistado 6,AO,3,9571959.0,D3P5383,337.0,34.0,1,False,False
11626,Alistado 8,AO,3,9571973.0,D3P5385,337.0,34.0,1,False,False
11628,Natale Senior,,3,9263435.0,V5NL,340.0,35.68,1,False,False
11629,Crisalva Uno,AO,3,,D3P5418,1.0,39.0,3,False,False
11632,Shearwater Bay,,3,8028400.0,0000,354.0,35.0,1,False,False
11660,Boetie Bert,ZA,3,9092238.0,ZR3087,311.0,24.0,1,False,False
11662,Codesa I,ZA,3,8612550.0,ZR6351,415.0,35.0,1,False,False
11663,Zamani 1,ZA,3,8812021.0,ZR2599,477.0,39.0,1,False,False
11664,Basani,ZA,3,8817916.0,ZR3298,494.0,39.55,1,False,False
11681,Ludwani,ZA,3,8211825.0,ZR9800,345.0,40.29,1,False,False
11682,Harvest Florita,ZA,3,7384338.0,ZR4299,453.0,45.57,1,False,False
11683,Armana,ZA,3,5024611.0,ZR2389,390.0,41.0,3,False,False
11684,Locqueran,ZA,3,7410400.0,ZR9950,97.0,24.49,1,False,False
11688,Isabella Marine,ZA,3,8816869.0,ZR9900,496.0,35.79,1,False,False
11706,Vuna Elita,ZA,3,8111104.0,ZR6878,361.0,37.98,1,False,False
11710,Marretje,ZA,3,7930993.0,ZR3648,330.0,35.0,1,False,False
11714,Lubbetje,CN,3,8012061.0,ZR9610,378.0,38.77,1,False,False
11716,Helena Marie,ZA,3,7634056.0,ZR6262,265.0,30.71,1,False,False
11717,Cape Power,ZA,3,9032484.0,ZR4371,415.0,67.0,1,False,False
11719,Palinurus,ZA,3,5289950.0,ZR9723,275.0,35.36,1,False,False
11751,Liverpool,FR,3,8228995.0,FGJW,132.0,22.0,1,False,False
11752,Admiral Grenville,GB,3,9245952.0,ZNUC2,152.0,23.97,1,False,False
11753,Admiral Gordon,GB,3,9970181.0,MNNZ5,226.0,27.0,1,False,False
11754,Admiral Blake,GB,3,9973456.0,MOYA5,226.0,27.0,1,False,False
11755,Twilight PZ330,GB,3,8816039.0,MKXV3,137.0,22.0,1,False,False
11756,Blake PH440,GB,3,8816041.0,MHRP6,136.0,22.3,1,False,False
11763,Guiding Light,GB,3,8436164.0,MDLA2,40.0,12.0,1,False,False
11767,Van Dijck,GB,3,7416791.0,MNHL2,203.0,33.53,1,False,False
11768,Danielle BM478,GB,3,7329015.0,MXBD5,250.0,23.0,1,False,False
11769,Les Hanois,FR,3,8678360.0,FGCG,185.0,25.0,1,False,False
11770,Karen N PZ10,GB,3,,MREP7,1.0,23.0,1,False,False
11779,Foz Da Nazare,PT,3,7825942.0,CUPD,267.0,34.52,1,False,False
11784,Atrevido,AR,3,9014016.0,LW9877,219.0,33.0,1,False,False
